TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AdaptSpdKnobPush;FCU_AdaptVsKnobPull;FCU_AdaptVsKnobPush;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
421.82;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.06427000000000001;0.08569299999999999;0.08569299999999999;-0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.091214;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5721.406184326631;204.80557224188126;EFB;0;
421.83;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.06427000000000001;0.06427000000000001;0.021423;0.010712;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.036035000000000005;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5721.808112692619;204.81730212657314;EFB;0;
421.84;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.06427000000000001;0.07498200000000001;0.042847;0.010712;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.073196;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5722.2100590750615;204.82903235572752;EFB;0;
421.85;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.06427000000000001;0.08569299999999999;-0.042847;0.042847;0.0;1.0;0.0;1.0;0.0;-0.08769099999999999;-0.022522;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5722.612023474331;204.84076292934506;EFB;0;
421.86;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.06427000000000001;0.08569299999999999;0.096405;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.0090088;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5723.014005890807;204.8524938474265;EFB;0;
421.87;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.042847;0.07498200000000001;-0.021423;0.042847;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.037161;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5723.4160063248655;204.86422510997255;EFB;0;
421.88;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.06427000000000001;0.08569299999999999;-0.010712;0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.027706;-0.036035000000000005;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5723.818024776882;204.87595671698406;EFB;0;
421.89;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.07498200000000001;0.07498200000000001;-0.010712;0.042847;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5724.220061247232;204.88768866846158;EFB;0;
421.9;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.07498200000000001;0.06427000000000001;0.12854000000000002;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.03232;-0.037161;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5724.6221157362925;204.89942096440592;EFB;0;
421.91;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.49625;0.06427000000000001;0.07498200000000001;-0.053558;0.053558;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.019144;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5725.0241882444425;204.9111536048179;EFB;0;
421.92;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.053558;0.08569299999999999;0.010712;0.021423;0.0;1.0;0.0;1.0;0.0;-0.042702;0.0;-0.06806;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5725.426278772054;204.9228865896981;EFB;0;
421.93;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.053558;0.08569299999999999;-0.06427000000000001;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.037161;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5725.828387319503;204.93461991904738;EFB;0;
421.94;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.48682;0.053558;0.07498200000000001;0.032135000000000004;0.010712;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.028152;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5726.230513887172;204.9463535928664;EFB;0;
421.95;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.07498200000000001;0.07498200000000001;0.010712;0.010712;0.0;1.0;0.0;1.0;0.0;-0.070388;0.0;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5726.63265847543;204.95808761115586;EFB;0;
421.96;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.49625;0.06427000000000001;0.096405;0.032135000000000004;0.0;0.0;1.0;0.0;1.0;0.0;-0.08769099999999999;-0.037161;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5727.034821084656;204.9698219739166;EFB;0;
421.97;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.48682;0.053558;0.06427000000000001;-0.032135000000000004;0.053558;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5727.437001715226;204.98155668114921;EFB;0;
421.98;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.06427000000000001;0.07498200000000001;0.07498200000000001;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.077309;-0.0090088;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5727.83920036752;204.9932917328546;EFB;0;
421.99;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.053558;0.07498200000000001;-0.010712;0.010712;0.0;1.0;0.0;1.0;0.0;-0.018477;-0.037161;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5728.241417041909;205.00502712903332;EFB;0;
422.0;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.06427000000000001;0.07498200000000001;0.021423;0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.036035000000000005;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5728.643651738771;205.0167628696862;EFB;0;
422.01;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.07498200000000001;0.07498200000000001;-0.042847;0.053558;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.034909;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5729.045904458484;205.028498954814;EFB;0;
422.02;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.08569299999999999;0.07498200000000001;0.08569299999999999;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;0.0;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5729.448175201421;205.04023538441737;EFB;0;
422.03;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.49625;0.06427000000000001;0.08569299999999999;0.042847;0.0;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.045044;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5729.85046396796;205.0519721584971;EFB;0;
422.04;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.06427000000000001;0.08569299999999999;0.032135000000000004;0.0;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.091214;-0.06806;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5730.25277075848;205.06370927705387;EFB;0;
422.05;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.06427000000000001;0.08569299999999999;-0.042847;0.053558;0.0;1.0;0.0;1.0;0.0;-0.023092;0.0033783000000000003;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5730.655095573354;205.07544674008844;EFB;0;
422.06;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.06427000000000001;0.06427000000000001;0.10712;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.0046346;0.0022522;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5731.057438412957;205.08718454760154;EFB;0;
422.07;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.48682;0.07498200000000001;0.08569299999999999;0.032135000000000004;0.0;0.0;1.0;0.0;1.0;0.0;-0.070388;-0.073196;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5731.459799277668;205.0989226995939;EFB;0;
422.08;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.07498200000000001;0.096405;0.053558;0.0;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.0090088;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5731.862178167864;205.11066119606627;EFB;0;
422.09;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.07498200000000001;0.08569299999999999;-0.032135000000000004;0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.03232;-0.015765;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5732.264575083918;205.12240003701936;EFB;0;
422.1;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.49625;0.053558;0.06427000000000001;0.10712;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.03232;-0.073196;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5732.666990026208;205.13413922245388;EFB;0;
422.11;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.06427000000000001;0.06427000000000001;-0.010712;0.042847;0.0;1.0;0.0;1.0;0.0;-0.040395;-0.018018;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5733.069422995111;205.14587875237063;EFB;0;
422.12;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.06427000000000001;0.07498200000000001;0.042847;0.0;0.0;1.0;0.0;1.0;0.0;-0.08077000000000001;-0.036035000000000005;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5733.471873991002;205.15761862677027;EFB;0;
422.13;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.06427000000000001;0.07498200000000001;0.010712;0.021423;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.021396;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5733.874343014258;205.16935884565356;EFB;0;
422.14;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.49939;0.06427000000000001;0.08569299999999999;0.032135000000000004;0.010712;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.036035000000000005;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5734.276830065257;205.18109940902127;EFB;0;
422.15;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.49625;0.08569299999999999;0.08569299999999999;-0.032135000000000004;0.053558;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.055179;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5734.67933514437;205.19284031687403;EFB;0;
422.16;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.07498200000000001;0.08569299999999999;0.053558;0.010712;0.0;1.0;0.0;1.0;0.0;-0.08769099999999999;-0.055179;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5735.081858251978;205.20458156921262;EFB;0;
422.17;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.49625;0.06427000000000001;0.07498200000000001;-0.032135000000000004;0.042847;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5735.484399388457;205.21632316603785;EFB;0;
422.18;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4899600000000001;0.06427000000000001;0.06427000000000001;0.010712;0.021423;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5735.88695855418;205.22806510735035;EFB;0;
422.19;0.0;0.0;9000.0;9000.0;0.0;10.0;20.0;28.0;1.0;0.0;1.0;1.0;1.0;0.4931100000000001;0.06427000000000001;0.07498200000000001;0.0;0.021423;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.018018;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;5736.289535749527;205.2398073931509;EFB;0;
